,user_id,credit_score,age,tenure,balance,products,credit_card,is_active_member,salary,churn,predictions,propensity_to_churn(%),ranking,phone_number,city,gender
7715,15582129,517,62,1,43772.66,3,1,0,187756.23,1,,,,8-996-494-1557,Челябинск,Мужской
7716,15687540,684,32,9,100249.41,2,0,1,67599.69,0,,,,8-954-612-1754,Челябинск,Мужской
7717,15787196,692,46,2,0.0,2,1,1,105983.09,0,,,,8-948-536-7841,Южноуральск,Мужской
7718,15670898,740,60,5,108028.08,2,0,0,25980.42,1,,,,8-910-748-1831,Челябинск,Женский
7719,15775433,666,71,1,53013.29,2,1,1,112222.64,0,,,,8-937-806-6960,Магнитогорск,Мужской
7720,15700693,693,68,2,0.0,2,1,1,59864.96,0,0.0,15.84,6.0,8-908-813-4658,Челябинск,Мужской
7721,15677955,757,33,1,122088.67,1,1,0,42581.09,0,,,,8-900-986-2329,Магнитогорск,Мужской
7722,15570086,684,18,9,90544.0,1,0,1,4777.23,0,,,,8-958-996-1324,Магнитогорск,Мужской
7723,15794875,691,35,6,0.0,2,0,1,178038.17,0,,,,8-942-438-4973,Южноуральск,Мужской
7724,15673591,842,44,3,141252.19,4,0,1,128521.16,1,,,,8-952-241-1185,Челябинск,Мужской
7725,15631756,482,35,5,147813.05,2,0,0,109029.72,0,0.0,40.9,3.0,8-905-740-9462,Челябинск,Женский
7726,15757617,735,55,6,134140.69,1,1,0,2267.88,0,,,,8-971-667-4586,Челябинск,Мужской
7727,15612729,681,63,7,0.0,2,1,1,55054.48,0,,,,8-931-355-5996,Челябинск,Женский
7728,15637857,616,31,8,0.0,1,0,1,76456.17,0,,,,8-984-619-8375,Челябинск,Женский
7729,15681007,850,35,2,128548.49,4,1,0,75478.95,1,,,,8-920-177-6667,Челябинск,Женский
7730,15593622,635,43,10,122198.21,2,0,1,179144.55,0,,,,8-968-481-8280,Челябинск,Мужской
7731,15629273,638,42,8,145177.84,1,1,0,193471.73,1,,,,8-984-988-7922,Магнитогорск,Мужской
7732,15765846,820,31,2,94222.53,1,1,0,103570.8,0,,,,8-963-953-9044,Южноуральск,Женский
7733,15596013,694,58,1,143212.22,1,0,0,102628.56,1,,,,8-955-766-5118,Магнитогорск,Женский
7734,15722473,713,41,3,0.0,2,1,0,55772.04,0,1.0,83.11,1.0,8-945-810-7743,Челябинск,Мужской
7735,15774936,543,41,6,143350.4,1,1,1,192070.16,1,,,,8-903-977-9715,Магнитогорск,Мужской
7736,15685640,649,41,3,130931.83,1,1,1,144808.38,0,,,,8-973-572-1098,Челябинск,Женский
7737,15566563,777,30,4,137851.31,1,1,0,5008.23,1,,,,8-900-303-2807,Челябинск,Женский
7738,15768746,561,33,6,0.0,2,0,0,173680.39,0,,,,8-904-100-8327,Челябинск,Мужской
7739,15689952,724,41,5,0.0,1,0,1,115753.94,0,,,,8-986-688-7055,Южноуральск,Мужской
7740,15725906,665,51,8,0.0,1,1,1,38928.48,1,,,,8-919-280-2188,Южноуральск,Женский
7741,15634501,441,60,1,140614.16,1,0,1,174381.23,0,,,,8-987-553-9213,Челябинск,Мужской
7742,15571940,579,22,3,118680.57,1,1,1,49829.8,0,,,,8-934-442-1875,Южноуральск,Мужской
7743,15741643,777,35,7,122917.69,1,1,1,76169.68,0,,,,8-971-148-4727,Магнитогорск,Мужской
7744,15806822,739,36,0,0.0,2,0,0,133465.56,0,,,,8-909-755-4313,Челябинск,Женский
7745,15701166,660,40,5,131754.11,2,1,1,38761.61,0,,,,8-999-358-7790,Челябинск,Мужской
7746,15718531,554,35,8,0.0,2,1,1,176779.45,0,,,,8-984-962-1250,Челябинск,Женский
7747,15628308,850,24,6,0.0,2,1,1,13159.9,0,,,,8-975-959-9364,Челябинск,Женский
7748,15585287,842,35,9,119948.09,1,1,0,48217.97,1,,,,8-996-780-9973,Магнитогорск,Женский
7749,15781619,785,38,1,0.0,1,1,0,134964.84,1,,,,8-901-378-3000,Челябинск,Женский
7750,15805162,550,25,0,0.0,2,1,1,184221.11,0,,,,8-905-274-6707,Челябинск,Мужской
7751,15588535,750,39,6,0.0,2,0,0,19264.33,0,,,,8-922-113-1515,Южноуральск,Женский
7752,15775307,490,38,3,97266.1,1,1,1,92797.23,0,,,,8-937-975-6977,Южноуральск,Женский
7753,15777616,605,28,10,113690.83,1,1,0,33114.24,0,,,,8-949-288-7569,Магнитогорск,Мужской
7754,15692291,563,42,6,99056.22,2,1,0,154347.95,1,,,,8-932-542-8180,Южноуральск,Женский
7755,15680843,675,34,8,0.0,2,1,1,184842.2,0,,,,8-944-457-5664,Челябинск,Мужской
7756,15606232,621,36,7,116338.68,1,1,1,155743.48,0,,,,8-978-481-5749,Южноуральск,Женский
7757,15641585,850,40,6,97339.99,1,0,1,88815.25,0,,,,8-923-700-7278,Челябинск,Мужской
7758,15684358,711,41,3,0.0,2,1,1,193747.56,0,,,,8-921-412-6536,Челябинск,Мужской
7759,15806389,549,55,1,137592.31,2,0,1,116548.02,1,0.0,3.07,9.0,8-925-423-5592,Магнитогорск,Женский
7760,15641860,764,34,6,108760.27,2,1,0,166324.8,1,,,,8-917-502-9840,Магнитогорск,Мужской
7761,15814237,627,30,3,128770.88,2,1,1,40199.01,0,,,,8-929-162-5383,Магнитогорск,Мужской
7762,15808780,850,34,2,0.0,2,0,0,51919.04,0,,,,8-989-385-3024,Челябинск,Женский
7763,15767064,614,36,1,44054.84,1,1,1,73329.08,0,,,,8-927-517-8825,Южноуральск,Женский
7764,15751177,685,44,2,119657.53,1,1,0,145387.05,1,,,,8-915-898-6875,Магнитогорск,Женский
7765,15613427,683,49,7,108797.63,2,0,0,140763.19,0,,,,8-931-412-5168,Магнитогорск,Женский
7766,15647259,643,35,2,0.0,2,0,0,67979.35,0,,,,8-944-569-5764,Южноуральск,Мужской
7767,15748660,561,49,1,102025.32,1,1,0,133051.64,1,,,,8-991-192-8072,Магнитогорск,Женский
7768,15726695,601,20,9,122446.61,2,1,0,86791.9,0,,,,8-978-273-8800,Южноуральск,Женский
7769,15757473,766,27,7,158786.67,2,0,1,47579.25,0,,,,8-974-820-9591,Челябинск,Женский
7770,15809509,699,29,3,125689.29,1,1,1,151623.7,0,,,,8-907-446-8014,Челябинск,Мужской
7771,15715512,850,29,1,154640.4,1,1,1,164039.52,0,0.0,23.95,5.0,8-966-747-7017,Магнитогорск,Мужской
7772,15614168,792,50,4,146710.77,1,1,0,16528.4,1,,,,8-937-373-1537,Магнитогорск,Женский
7773,15679818,636,67,7,136709.34,1,0,1,66753.1,1,,,,8-924-987-5134,Магнитогорск,Мужской
7774,15609928,850,43,5,129305.09,2,0,1,19244.58,0,,,,8-943-128-3519,Магнитогорск,Мужской
7775,15731246,628,40,10,0.0,2,1,0,103832.58,0,0.0,38.13,4.0,8-988-757-6877,Южноуральск,Мужской
7776,15685243,736,63,10,0.0,2,0,1,502.7,0,,,,8-936-319-7994,Челябинск,Женский
7777,15638730,711,21,0,82844.33,2,0,1,1408.68,0,,,,8-963-859-8160,Челябинск,Женский
7778,15697034,583,22,2,0.0,2,0,1,5985.36,0,,,,8-966-194-1883,Южноуральск,Женский
7779,15699225,757,46,0,0.0,2,1,0,37460.05,0,,,,8-986-928-1674,Челябинск,Мужской
7780,15677387,749,33,10,76692.22,1,0,1,30396.43,0,0.0,7.84,8.0,8-974-480-7196,Магнитогорск,Женский
7781,15759184,705,34,7,117715.84,1,1,0,2498.67,0,0.0,23.75,5.0,8-971-474-7246,Челябинск,Мужской
7782,15595991,585,54,8,87105.32,1,1,1,55346.14,0,,,,8-968-181-1672,Челябинск,Мужской
7783,15681332,437,43,6,0.0,1,1,0,148330.97,1,,,,8-989-986-5946,Челябинск,Женский
7784,15756299,741,64,2,69311.16,1,1,1,59237.72,0,,,,8-955-460-3552,Челябинск,Женский
7785,15750547,738,26,9,0.0,2,1,1,48644.94,0,0.0,30.28,4.0,8-984-528-7954,Челябинск,Мужской
7786,15566380,586,33,10,66948.67,2,1,1,140759.03,0,0.0,13.93,6.0,8-939-693-4887,Южноуральск,Женский
7787,15675963,627,57,9,0.0,2,1,1,107712.42,0,,,,8-977-439-5468,Челябинск,Женский
7788,15674671,551,76,2,128410.71,2,1,1,181718.73,0,,,,8-933-359-1642,Южноуральск,Мужской
7789,15621466,606,38,3,99897.53,1,0,0,37054.65,0,1.0,96.98,1.0,8-931-243-9861,Магнитогорск,Мужской
7790,15607176,674,22,3,0.0,1,1,1,173940.6,0,,,,8-954-738-3754,Челябинск,Мужской
7791,15570299,584,31,6,152622.34,1,1,0,99298.8,0,1.0,96.16,1.0,8-949-674-1059,Магнитогорск,Женский
7792,15613197,590,40,8,0.0,2,1,0,62933.03,0,,,,8-930-178-8416,Челябинск,Мужской
7793,15798885,585,56,4,138227.19,2,1,1,55287.84,0,,,,8-985-863-3813,Челябинск,Мужской
7794,15714883,508,25,2,111395.53,1,0,1,48197.06,0,0.0,5.71,8.0,8-943-404-5733,Челябинск,Женский
7795,15604497,458,44,7,84386.57,1,1,0,178642.73,0,,,,8-948-736-3904,Магнитогорск,Мужской
7796,15773949,692,36,3,0.0,2,1,1,8282.22,0,0.0,48.3,3.0,8-986-706-8525,Челябинск,Женский
7797,15774164,502,33,5,174673.66,2,1,0,33300.56,0,0.0,36.94,4.0,8-974-651-7080,Магнитогорск,Мужской
7798,15774127,518,46,3,0.0,2,1,0,76515.79,0,,,,8-973-928-3588,Челябинск,Мужской
7799,15619016,660,46,5,109019.65,2,1,1,33680.56,0,,,,8-958-537-9961,Магнитогорск,Мужской
7800,15795759,698,52,1,107906.75,1,1,0,168886.39,1,,,,8-963-474-6006,Магнитогорск,Женский
7801,15798844,678,54,7,128914.97,1,0,0,191746.23,1,,,,8-965-251-9814,Челябинск,Мужской
7802,15717962,773,63,9,111179.83,1,1,1,93091.02,0,,,,8-991-366-3120,Южноуральск,Мужской
7803,15691504,619,52,8,124099.13,1,0,0,23904.52,0,,,,8-908-928-3258,Магнитогорск,Женский
7804,15693893,684,59,9,122471.09,1,0,1,15807.07,0,,,,8-940-841-7669,Магнитогорск,Мужской
7805,15672499,635,34,3,134692.4,2,1,1,83773.02,0,0.0,28.31,4.0,8-978-485-9807,Челябинск,Мужской
7806,15750410,680,25,4,123816.5,1,1,1,90162.35,0,,,,8-970-528-8700,Челябинск,Женский
7807,15568904,608,34,3,106288.54,1,1,1,36639.25,0,,,,8-969-407-9791,Магнитогорск,Мужской
7808,15649033,603,55,7,127723.25,2,1,0,139469.11,1,0.0,7.59,8.0,8-979-810-8870,Магнитогорск,Женский
7809,15780989,579,43,2,145843.81,1,1,1,198402.38,1,,,,8-915-614-4229,Южноуральск,Мужской
7810,15771059,756,34,2,148200.72,1,0,0,194584.48,0,,,,8-954-852-2639,Магнитогорск,Женский
7811,15687852,611,30,2,104145.65,1,0,0,159629.64,0,,,,8-915-975-5294,Челябинск,Мужской
7812,15695280,532,24,8,142755.25,1,0,0,34231.48,0,,,,8-917-592-4854,Магнитогорск,Мужской
7813,15592751,684,63,3,81245.79,1,1,0,69643.31,1,,,,8-914-208-6880,Магнитогорск,Женский
7814,15598338,647,33,3,168560.45,2,0,0,90270.16,0,,,,8-969-233-1404,Магнитогорск,Женский
7815,15735784,583,38,8,0.0,1,1,0,47848.56,0,,,,8-932-326-2392,Челябинск,Мужской
7816,15629128,774,42,2,132193.94,2,1,1,162865.52,0,,,,8-983-580-2807,Магнитогорск,Мужской
7817,15642870,677,58,9,0.0,1,0,1,168650.4,0,0.0,2.95,9.0,8-989-397-3639,Челябинск,Мужской
7818,15637977,542,25,8,139330.1,1,0,0,54372.37,0,,,,8-956-642-7651,Магнитогорск,Мужской
7819,15600792,613,29,0,0.0,2,0,1,133897.31,0,,,,8-908-696-6413,Южноуральск,Мужской
7820,15576131,666,40,5,0.0,2,1,0,147878.05,0,,,,8-929-976-9289,Челябинск,Мужской
7821,15686588,777,28,2,134571.5,1,0,1,118313.38,0,,,,8-948-368-6707,Челябинск,Женский
7822,15761018,581,50,2,143829.2,2,1,0,181224.23,1,,,,8-931-199-6807,Магнитогорск,Мужской
7823,15616029,705,32,7,0.0,2,1,0,7921.57,0,,,,8-972-427-3803,Челябинск,Мужской
7824,15761149,673,44,8,133444.97,1,0,1,5708.19,0,,,,8-967-112-3588,Челябинск,Женский
7825,15802758,594,23,4,104753.84,2,1,0,56756.52,1,,,,8-944-791-8421,Магнитогорск,Женский
7826,15647838,648,51,2,116574.84,1,1,0,4121.04,1,0.0,39.74,3.0,8-971-497-3590,Магнитогорск,Женский
7827,15735968,605,41,10,0.0,2,0,1,97213.09,0,,,,8-925-940-7722,Челябинск,Мужской
7828,15581286,734,40,9,176914.8,1,1,1,12799.23,0,,,,8-929-630-8428,Челябинск,Женский
7829,15625445,572,36,8,68348.18,2,0,1,50400.32,0,,,,8-938-106-8680,Челябинск,Женский
7830,15600173,595,33,9,0.0,2,1,1,41447.86,0,0.0,5.73,8.0,8-910-151-9156,Челябинск,Женский
7831,15635143,749,42,2,56726.83,2,0,1,185543.34,0,,,,8-963-614-1331,Челябинск,Мужской
7832,15664849,573,46,3,65269.23,1,0,1,189988.66,1,,,,8-987-753-8400,Южноуральск,Мужской
7833,15762455,624,33,6,66220.17,1,0,1,170819.02,0,,,,8-961-264-5774,Южноуральск,Мужской
7834,15797165,703,56,9,0.0,1,0,0,85547.33,1,,,,8-912-498-4867,Челябинск,Мужской
7835,15788189,665,41,8,96147.55,1,1,0,137037.97,0,0.0,3.49,9.0,8-934-604-8633,Челябинск,Женский
7836,15780492,648,42,4,0.0,2,1,0,19283.14,0,,,,8-931-162-7264,Челябинск,Мужской
7837,15678497,850,48,2,0.0,1,1,0,169425.3,1,,,,8-981-591-2463,Южноуральск,Мужской
7838,15588560,569,32,8,145330.44,1,1,1,132038.66,0,0.0,23.99,5.0,8-947-162-6282,Магнитогорск,Женский
7839,15606003,566,21,3,0.0,2,1,1,3626.47,0,,,,8-909-995-7893,Челябинск,Женский
7840,15611756,537,47,4,124192.28,2,1,1,50881.51,0,,,,8-949-634-7611,Магнитогорск,Женский
7841,15789563,706,46,7,111288.18,1,1,1,149170.25,1,,,,8-921-643-3637,Магнитогорск,Женский
7842,15702416,734,43,7,107805.67,1,0,0,182505.69,0,,,,8-911-793-8810,Челябинск,Мужской
7843,15766288,586,36,5,103700.69,1,1,0,194072.56,1,,,,8-985-106-5737,Магнитогорск,Женский
7844,15667633,612,38,1,0.0,2,1,1,9209.21,0,,,,8-942-831-5757,Челябинск,Женский
7845,15622774,648,34,0,0.0,1,1,1,167931.81,0,,,,8-981-822-8666,Челябинск,Мужской
7846,15755416,557,27,3,87739.08,1,1,1,123096.56,0,,,,8-995-666-7548,Челябинск,Женский
7847,15769915,643,20,0,133313.34,1,1,1,3965.69,0,,,,8-946-267-6494,Южноуральск,Женский
7848,15643908,433,49,10,0.0,1,1,1,87711.61,0,,,,8-988-693-4125,Челябинск,Женский
7849,15627395,643,41,7,154902.66,1,1,1,49667.28,0,,,,8-910-468-3680,Магнитогорск,Мужской
7850,15679663,488,36,0,0.0,2,1,0,136675.22,0,,,,8-913-648-9194,Челябинск,Женский
7851,15651581,758,68,6,112595.85,1,1,0,35865.44,1,,,,8-961-907-7732,Магнитогорск,Мужской
7852,15596379,743,39,3,119695.75,1,0,1,26136.13,0,,,,8-910-770-8390,Магнитогорск,Мужской
7853,15746674,730,47,7,0.0,1,1,0,33373.26,1,0.0,0.52,10.0,8-936-487-1552,Челябинск,Женский
7854,15801256,746,49,7,0.0,2,0,1,10096.25,0,,,,8-917-465-8272,Южноуральск,Мужской
7855,15663808,666,59,8,152614.52,2,1,1,188782.3,0,,,,8-937-710-8748,Магнитогорск,Женский
7856,15598521,580,33,7,131647.02,2,0,0,79775.19,0,1.0,83.35,1.0,8-993-693-4269,Магнитогорск,Женский
7857,15621457,850,27,6,96654.72,2,0,0,152740.16,0,,,,8-944-693-6781,Челябинск,Мужской
7858,15764726,563,22,3,137583.05,1,0,1,5791.85,0,,,,8-960-725-6582,Челябинск,Мужской
7859,15646374,766,28,3,62717.84,2,1,1,13182.43,0,1.0,56.72,2.0,8-983-367-3857,Магнитогорск,Женский
7860,15716501,659,32,9,95377.13,1,0,1,187551.23,0,,,,8-946-537-4497,Челябинск,Мужской
7861,15589948,607,28,1,135936.1,2,1,1,110560.14,0,0.0,30.15,4.0,8-961-293-3205,Южноуральск,Мужской
7862,15811343,644,35,5,161591.11,3,1,1,63795.62,0,,,,8-946-782-1380,Магнитогорск,Мужской
7863,15659677,746,47,8,142382.03,1,1,1,62086.62,0,,,,8-975-464-4616,Челябинск,Мужской
7864,15594436,588,33,2,0.0,2,1,1,12483.56,0,,,,8-994-975-8506,Южноуральск,Мужской
7865,15748995,691,30,9,0.0,2,0,1,10963.04,0,0.0,9.39,7.0,8-927-511-7592,Южноуральск,Мужской
7866,15677062,666,38,6,127043.09,1,1,1,8247.0,0,0.0,29.89,4.0,8-957-284-5515,Челябинск,Женский
7867,15697201,640,46,3,0.0,1,1,1,156260.08,0,,,,8-991-782-9380,Южноуральск,Женский
7868,15666453,611,29,4,78885.88,2,1,1,26927.69,0,,,,8-971-375-4819,Магнитогорск,Женский
7869,15693771,651,45,8,95922.9,1,1,0,84782.42,1,,,,8-960-970-6343,Южноуральск,Женский
7870,15569867,529,29,8,0.0,2,1,0,19842.11,0,0.0,4.88,8.0,8-929-321-6937,Челябинск,Женский
7871,15711602,676,36,3,91711.59,1,1,1,95393.43,0,0.0,3.72,9.0,8-951-937-7123,Челябинск,Женский
7872,15717736,639,46,10,110031.09,2,1,1,133995.6,0,,,,8-976-433-5802,Магнитогорск,Женский
7873,15750441,782,36,5,81210.72,2,0,1,108003.38,0,0.0,5.39,8.0,8-915-660-7164,Челябинск,Мужской
7874,15732791,641,32,5,122947.92,1,1,1,99154.86,0,,,,8-990-440-6637,Магнитогорск,Мужской
7875,15775104,697,38,1,182065.84,1,1,0,49503.5,0,0.0,19.9,5.0,8-917-859-1646,Челябинск,Женский
7876,15757607,623,45,0,0.0,1,1,0,196533.72,1,,,,8-946-756-1809,Челябинск,Мужской
7877,15793070,494,41,2,69974.66,2,1,0,188426.12,1,,,,8-937-971-3480,Южноуральск,Женский
7878,15760456,731,38,10,123711.73,2,1,0,171340.69,1,,,,8-986-510-5224,Челябинск,Женский
7879,15665385,657,44,6,76495.04,1,1,0,79071.89,0,,,,8-910-234-5369,Челябинск,Мужской
7880,15612418,744,38,9,0.0,2,0,0,20940.76,0,,,,8-909-339-8628,Челябинск,Женский
7881,15727138,774,46,9,0.0,2,1,1,34774.26,0,0.0,5.28,8.0,8-918-332-6416,Южноуральск,Мужской
7882,15732061,850,45,1,121874.89,1,0,0,6865.41,1,,,,8-928-591-8883,Магнитогорск,Женский
7883,15776051,551,45,6,0.0,2,1,1,51143.43,0,,,,8-994-274-1722,Челябинск,Женский
7884,15616530,638,36,6,188455.19,1,0,0,47031.4,1,,,,8-990-291-9752,Челябинск,Мужской
7885,15632344,792,42,0,99045.93,2,1,0,47160.01,0,0.0,1.99,9.0,8-921-824-4515,Челябинск,Женский
7886,15744979,666,36,8,0.0,1,0,1,158666.98,0,,,,8-984-761-5251,Челябинск,Женский
7887,15745433,716,30,2,205770.78,2,0,0,65464.66,0,,,,8-935-423-1953,Магнитогорск,Женский
7888,15683657,594,31,0,79340.95,1,1,0,78255.86,0,,,,8-947-883-8527,Челябинск,Женский
7889,15718572,600,57,9,138456.03,2,1,1,103548.25,0,,,,8-921-754-4652,Магнитогорск,Мужской
7890,15665783,565,49,7,0.0,2,1,1,89609.26,0,,,,8-939-252-1396,Челябинск,Мужской
7891,15652782,678,48,2,101099.9,2,0,1,193476.05,0,,,,8-901-986-7503,Магнитогорск,Мужской
7892,15707025,648,31,5,0.0,2,1,1,5199.02,0,,,,8-944-604-8375,Южноуральск,Женский
7893,15647807,642,40,8,109219.83,1,1,0,52827.51,0,,,,8-967-922-7150,Челябинск,Мужской
7894,15718281,706,67,1,123276.69,2,1,1,86507.88,1,,,,8-971-315-1458,Магнитогорск,Мужской
7895,15660571,668,43,10,113034.31,1,1,1,100423.88,0,,,,8-929-676-2435,Южноуральск,Мужской
7896,15727857,635,41,1,0.0,2,1,0,175611.5,0,0.0,39.47,3.0,8-982-849-4286,Южноуральск,Мужской
7897,15639252,603,30,6,129548.5,2,1,1,19282.85,0,,,,8-952-293-8492,Южноуральск,Мужской
7898,15628144,635,72,4,74812.84,1,0,1,27448.33,0,0.0,11.31,7.0,8-970-157-3225,Челябинск,Женский
7899,15683560,642,40,7,0.0,2,1,0,183963.34,0,,,,8-991-605-8669,Челябинск,Женский
7900,15653275,785,54,1,0.0,2,1,0,45113.92,1,,,,8-907-723-6759,Южноуральск,Женский
7901,15622182,628,28,3,153538.12,2,1,0,110776.01,0,,,,8-969-559-1800,Магнитогорск,Женский
7902,15613962,499,38,9,0.0,2,0,1,183042.2,0,,,,8-948-850-9457,Челябинск,Женский
7903,15618437,567,34,10,0.0,2,0,1,161571.8,0,,,,8-987-631-8734,Южноуральск,Мужской
7904,15783338,449,32,0,155619.36,1,1,1,166692.03,0,,,,8-999-512-6340,Южноуральск,Мужской
7905,15764491,701,35,10,159693.9,2,1,1,71173.64,0,0.0,30.28,4.0,8-949-251-6258,Южноуральск,Мужской
7906,15712960,613,37,3,171653.17,1,0,1,5353.12,0,,,,8-919-164-7994,Южноуральск,Мужской
7907,15688157,683,39,2,47685.47,2,1,1,86019.48,0,0.0,4.0,9.0,8-907-603-5783,Магнитогорск,Женский
7908,15579287,581,35,4,0.0,2,0,1,86383.82,0,,,,8-960-475-1643,Челябинск,Мужской
7909,15570931,620,61,5,0.0,1,0,0,31641.52,1,,,,8-920-919-2494,Челябинск,Мужской
7910,15615177,561,28,6,123692.0,1,1,1,70548.96,0,,,,8-929-995-7506,Южноуральск,Мужской
7911,15809906,558,26,1,148853.3,2,1,1,24411.02,0,0.0,5.46,8.0,8-960-301-3701,Магнитогорск,Мужской
7912,15652169,642,35,2,133161.95,1,0,1,122254.86,0,,,,8-935-177-4205,Челябинск,Мужской
7913,15649450,805,24,6,143221.34,2,1,0,186035.72,0,,,,8-921-622-7464,Магнитогорск,Мужской
7914,15777179,687,35,9,0.0,2,0,1,73133.82,0,0.0,0.03,10.0,8-960-921-5950,Челябинск,Мужской
7915,15803538,695,56,1,0.0,3,1,0,187734.48,1,0.0,33.77,4.0,8-913-281-6598,Южноуральск,Мужской
7916,15610936,562,33,6,0.0,2,1,0,111590.35,0,0.0,29.77,4.0,8-902-170-1798,Челябинск,Мужской
7917,15590094,613,38,9,126265.88,2,0,0,15859.95,0,,,,8-941-612-8586,Магнитогорск,Мужской
7918,15572706,589,37,5,0.0,1,1,0,61324.87,0,,,,8-943-971-2803,Челябинск,Мужской
7919,15634564,593,31,8,112713.34,1,1,1,176868.89,0,,,,8-967-798-7110,Южноуральск,Мужской
7920,15684296,714,34,5,141173.03,1,0,1,98896.06,0,,,,8-958-130-5480,Челябинск,Мужской
7921,15702293,588,35,7,0.0,2,1,1,108739.15,0,0.0,1.67,10.0,8-964-344-1841,Южноуральск,Женский
7922,15642099,679,39,6,0.0,2,1,0,12266.06,0,,,,8-927-595-8825,Южноуральск,Мужской
7923,15773273,730,38,5,118866.36,1,1,1,163317.5,0,,,,8-913-875-7393,Южноуральск,Мужской
7924,15613337,833,47,2,0.0,2,1,1,182247.77,0,,,,8-977-889-9597,Челябинск,Мужской
7925,15800482,586,33,7,0.0,2,1,1,168261.4,0,,,,8-926-704-7538,Южноуральск,Женский
7926,15732644,567,54,5,92316.31,2,1,0,158590.66,1,0.0,4.92,8.0,8-972-805-3606,Южноуральск,Женский
7927,15713426,637,30,1,122185.53,1,1,0,102566.46,1,,,,8-959-230-2033,Магнитогорск,Мужской
7928,15640789,711,38,4,123345.85,1,1,0,141827.83,0,,,,8-937-388-8627,Челябинск,Мужской
7929,15598892,828,30,4,73070.18,2,0,0,161671.16,0,,,,8-994-458-5840,Челябинск,Мужской
7930,15606436,500,38,7,0.0,2,0,0,192013.23,0,,,,8-937-809-4022,Южноуральск,Мужской
7931,15751227,807,47,1,95120.59,1,0,0,127875.1,0,,,,8-978-763-3467,Челябинск,Мужской
7932,15812365,850,40,8,102800.65,1,1,0,60811.56,0,,,,8-935-593-7001,Челябинск,Мужской
7933,15616088,782,70,7,97072.42,1,0,1,131177.22,0,,,,8-955-372-9622,Челябинск,Женский
7934,15803886,629,31,6,132876.55,1,1,1,130862.11,0,,,,8-958-111-5204,Южноуральск,Мужской
7935,15587311,582,33,6,0.0,2,0,1,72970.93,0,,,,8-947-282-3186,Южноуральск,Мужской
7936,15617401,468,22,2,0.0,2,1,0,28123.99,0,,,,8-908-535-1181,Челябинск,Мужской
7937,15775886,670,36,3,0.0,1,1,0,140754.19,1,,,,8-931-725-5565,Челябинск,Мужской
7938,15807305,805,39,2,0.0,1,0,0,166650.31,0,,,,8-938-875-5173,Челябинск,Мужской
7939,15761717,720,26,10,51962.91,2,1,0,45507.24,0,,,,8-969-182-6135,Челябинск,Мужской
7940,15628008,781,29,6,98759.89,1,0,0,112202.64,0,,,,8-993-665-5476,Южноуральск,Женский
7941,15583755,592,33,2,156570.86,1,1,1,37140.2,0,,,,8-935-351-8545,Магнитогорск,Мужской
7942,15661409,542,42,1,0.0,1,1,1,178256.58,1,,,,8-947-456-4972,Челябинск,Женский
7943,15774250,532,42,1,159024.7,1,1,0,100982.93,1,,,,8-996-346-4571,Челябинск,Мужской
7944,15681476,520,39,1,73493.17,1,0,1,109626.13,1,,,,8-913-425-1014,Челябинск,Женский
7945,15654870,759,45,8,0.0,2,1,1,99251.24,0,,,,8-990-672-1385,Челябинск,Женский
7946,15790448,473,35,6,69617.36,1,1,0,143345.69,0,,,,8-971-109-6311,Челябинск,Женский
7947,15785326,639,35,5,136526.27,2,1,0,59653.03,0,,,,8-978-490-2347,Южноуральск,Женский
7948,15592854,705,25,3,113736.27,1,0,1,196864.61,0,,,,8-942-756-2692,Челябинск,Мужской
7949,15617486,530,52,1,106723.28,1,0,0,109960.4,1,,,,8-926-422-3227,Челябинск,Мужской
7950,15806796,516,33,10,138847.9,1,1,1,127256.7,0,,,,8-967-837-6130,Магнитогорск,Женский
7951,15644699,850,40,0,0.0,2,1,0,1099.95,0,0.0,35.39,4.0,8-901-309-2055,Челябинск,Женский
7952,15622305,746,33,2,107868.14,2,1,1,146192.4,0,,,,8-911-679-8528,Магнитогорск,Женский
7953,15608209,622,33,3,96926.12,2,1,0,48553.77,0,,,,8-930-774-5495,Магнитогорск,Мужской
7954,15626898,743,30,7,77599.23,1,0,0,144407.1,0,0.0,42.79,3.0,8-976-606-3059,Челябинск,Мужской
7955,15644297,732,38,5,178787.55,1,1,1,195760.53,0,,,,8-931-365-5974,Магнитогорск,Мужской
7956,15731569,850,81,5,0.0,2,1,1,44827.47,0,,,,8-970-351-8593,Челябинск,Мужской
7957,15582149,850,34,3,129668.43,2,1,1,88743.99,0,0.0,14.47,6.0,8-986-706-2642,Магнитогорск,Женский
7958,15802483,686,34,6,146178.12,2,1,1,88837.11,0,,,,8-914-101-6681,Челябинск,Мужской
7959,15686999,556,40,8,0.0,2,1,0,62112.7,0,,,,8-932-155-7818,Челябинск,Женский
7960,15772479,673,37,4,0.0,2,0,0,163563.06,0,,,,8-902-415-9252,Челябинск,Мужской
7961,15778884,809,38,2,154763.2,2,1,1,174800.31,0,,,,8-932-386-1653,Челябинск,Женский
7962,15623630,634,56,3,116251.24,1,0,1,42429.88,1,0.0,1.74,10.0,8-915-271-9214,Магнитогорск,Женский
7963,15774316,630,37,6,0.0,2,1,1,82647.65,0,,,,8-973-624-2991,Челябинск,Мужской
